user_id,session_start_dttm
31734,2024-01-17 16:09:35
5473,2024-01-17 16:17:47
47482,2024-01-17 16:38:17
86354,2024-01-17 17:07:52
36279,2024-01-17 17:08:13
1963,2024-01-17 17:32:36
99346,2024-01-17 17:36:25
23911,2024-01-17 17:52:13
72446,2024-01-17 17:59:31
76354,2024-01-17 18:32:02
84517,2024-01-17 18:41:05
75417,2024-01-17 19:08:14
11009,2024-01-17 19:16:08
23024,2024-01-17 19:18:46
46604,2024-01-17 19:40:09
9838,2024-01-17 19:46:22
76936,2024-01-17 20:06:00
53689,2024-01-17 20:08:26
42034,2024-01-17 20:11:17
55359,2024-01-17 20:18:41
69134,2024-01-17 20:19:31
11853,2024-01-17 21:15:20
49317,2024-01-17 21:42:59
25669,2024-01-17 21:47:21
86746,2024-01-17 21:49:37
22766,2024-01-17 21:50:09
63183,2024-01-17 22:20:23
86428,2024-01-17 22:20:37
38068,2024-01-17 22:30:36
94773,2024-01-17 22:43:32
50540,2024-01-17 22:51:04
77532,2024-01-17 23:08:10
66756,2024-01-17 23:13:05
32555,2024-01-17 23:13:19
56278,2024-01-17 23:35:00
10169,2024-01-17 23:43:13
13325,2024-01-17 23:47:59
44210,2024-01-17 23:49:01
18861,2024-01-17 23:54:24
44094,2024-01-17 23:55:48
49920,2024-01-18 00:06:10
41611,2024-01-18 00:14:54
23604,2024-01-18 00:47:02
68953,2024-01-18 00:51:03
97728,2024-01-18 00:58:09
4663,2024-01-18 02:14:52
44701,2024-01-18 03:37:43
1314,2024-01-18 03:48:18
79469,2024-01-18 04:23:48
97081,2024-01-18 04:33:35
87993,2024-01-18 05:01:20
12463,2024-01-18 05:07:46
22824,2024-01-18 05:09:30
96875,2024-01-18 05:12:36
42045,2024-01-18 05:18:14
55944,2024-01-18 06:33:01
23911,2024-01-18 07:19:40
69687,2024-01-18 07:55:18
23059,2024-01-18 08:04:26
28447,2024-01-18 08:21:07
59342,2024-01-18 08:27:56
80211,2024-01-18 08:39:05
54835,2024-01-18 08:46:53
66051,2024-01-18 08:52:37
18439,2024-01-18 08:52:48
69084,2024-01-18 09:15:03
93439,2024-01-18 09:26:33
43565,2024-01-18 09:31:52
98513,2024-01-18 09:41:41
63980,2024-01-18 09:54:26
12442,2024-01-18 10:13:39
49070,2024-01-18 10:32:18
30239,2024-01-18 10:32:25
15401,2024-01-18 10:48:53
55602,2024-01-18 10:55:04
95402,2024-01-18 11:01:32
11331,2024-01-18 11:02:41
11228,2024-01-18 11:05:56
95739,2024-01-18 11:10:10
67702,2024-01-18 11:14:19
28897,2024-01-18 11:16:41
90754,2024-01-18 11:20:51
70820,2024-01-18 11:28:00
30700,2024-01-18 11:31:33
69966,2024-01-18 11:48:34
87145,2024-01-18 11:51:46
62723,2024-01-18 11:57:28
62783,2024-01-18 12:02:38
5125,2024-01-18 12:15:55
64217,2024-01-18 12:26:55
55812,2024-01-18 12:37:25
67422,2024-01-18 12:40:07
36616,2024-01-18 12:51:38
97939,2024-01-18 12:57:47
87341,2024-01-18 12:59:41
74566,2024-01-18 13:04:59
88308,2024-01-18 13:25:09
26723,2024-01-18 13:40:38
19364,2024-01-18 13:50:59
12033,2024-01-18 13:55:43
28323,2024-01-18 14:04:58
56150,2024-01-18 14:06:10
44701,2024-01-18 14:49:25
59342,2024-01-18 15:16:15
31120,2024-01-18 15:28:26
92867,2024-01-18 15:41:40
20571,2024-01-18 15:45:18
11086,2024-01-18 15:50:45
36571,2024-01-18 16:02:07
68953,2024-01-18 16:35:03
36481,2024-01-18 16:42:34
3396,2024-01-18 16:59:14
69687,2024-01-18 17:08:01
87072,2024-01-18 17:08:07
46802,2024-01-18 17:26:03
17379,2024-01-18 18:01:29
78546,2024-01-18 18:15:37
57158,2024-01-18 18:39:19
77532,2024-01-18 18:41:26
67810,2024-01-18 18:48:57
7739,2024-01-18 19:03:38
91401,2024-01-18 19:21:56
29314,2024-01-18 19:22:59
42045,2024-01-18 19:28:46
31454,2024-01-18 19:53:15
11140,2024-01-18 19:55:22
44035,2024-01-18 20:13:12
92096,2024-01-18 20:38:44
4281,2024-01-18 20:50:44
7262,2024-01-18 21:00:10
32026,2024-01-18 21:34:27
42810,2024-01-18 21:34:47
85730,2024-01-18 21:38:15
7348,2024-01-18 22:09:49
86102,2024-01-18 22:10:09
23024,2024-01-18 22:12:28
91944,2024-01-18 22:45:20
68395,2024-01-18 22:47:42
44139,2024-01-18 22:49:17
10271,2024-01-18 22:58:43
25592,2024-01-18 23:01:37
73735,2024-01-18 23:05:36
2145,2024-01-18 23:10:00
67917,2024-01-18 23:26:13
50442,2024-01-18 23:30:05
98063,2024-01-19 01:54:28
90754,2024-01-19 02:24:27
38068,2024-01-19 02:50:31
72097,2024-01-19 02:55:48
37973,2024-01-19 03:01:24
94060,2024-01-19 03:16:08
44210,2024-01-19 03:24:03
84517,2024-01-19 03:26:30
34608,2024-01-19 03:50:14
55359,2024-01-19 04:12:32
4281,2024-01-19 04:24:45
36571,2024-01-19 05:01:36
56771,2024-01-19 05:13:26
67129,2024-01-19 05:16:30
26723,2024-01-19 05:32:05
72097,2024-01-19 05:43:52
23343,2024-01-19 05:49:03
10271,2024-01-19 06:26:37
73814,2024-01-19 06:28:39
11318,2024-01-19 07:02:47
31250,2024-01-19 08:12:24
73806,2024-01-19 08:39:17
33807,2024-01-19 08:48:36
69687,2024-01-19 09:55:47
25592,2024-01-19 09:59:42
87431,2024-01-19 10:03:56
97856,2024-01-19 10:19:17
45505,2024-01-19 10:31:52
33893,2024-01-19 10:40:02
5755,2024-01-19 11:03:44
85654,2024-01-19 11:37:00
12538,2024-01-19 11:38:27
40181,2024-01-19 11:44:35
40804,2024-01-19 11:46:03
62490,2024-01-19 12:00:34
24854,2024-01-19 12:03:30
36311,2024-01-19 12:13:17
13586,2024-01-19 12:18:54
29905,2024-01-19 12:35:16
65977,2024-01-19 12:42:22
50394,2024-01-19 12:43:22
33807,2024-01-19 12:48:57
33123,2024-01-19 12:53:34
46747,2024-01-19 13:28:51
18120,2024-01-19 13:29:06
66056,2024-01-19 13:37:25
79540,2024-01-19 14:04:42
50540,2024-01-19 14:09:35
59406,2024-01-19 14:12:21
54966,2024-01-19 14:18:53
46604,2024-01-19 14:22:45
33807,2024-01-19 14:28:23
63563,2024-01-19 14:28:33
57824,2024-01-19 14:55:12
55944,2024-01-19 15:21:37
15401,2024-01-19 16:10:11
8552,2024-01-19 16:23:03
3206,2024-01-19 16:39:40
23648,2024-01-19 16:52:56
40311,2024-01-19 16:58:26
55944,2024-01-19 17:10:53
99346,2024-01-19 17:24:17
77080,2024-01-19 17:47:32
35486,2024-01-19 18:07:38
40350,2024-01-19 18:08:07
2979,2024-01-19 18:21:09
61509,2024-01-19 18:25:59
28887,2024-01-19 18:34:55
26623,2024-01-19 18:40:02
36112,2024-01-19 18:41:04
96079,2024-01-19 18:48:09
46967,2024-01-19 18:53:57
97581,2024-01-19 18:55:29
74870,2024-01-19 19:18:00
74566,2024-01-19 19:19:06
23343,2024-01-19 19:21:44
86645,2024-01-19 19:32:10
1010,2024-01-19 19:46:00
17981,2024-01-19 19:55:47
14452,2024-01-19 20:17:49
50442,2024-01-19 20:33:49
7348,2024-01-19 20:50:29
29709,2024-01-19 20:57:01
95739,2024-01-19 21:22:16
39496,2024-01-19 21:53:44
9561,2024-01-19 21:56:11
72204,2024-01-19 22:08:57
15460,2024-01-19 22:16:18
44035,2024-01-19 22:20:53
98840,2024-01-19 22:31:07
46221,2024-01-19 22:39:58
82458,2024-01-19 22:44:51
16738,2024-01-19 22:55:54
44035,2024-01-19 22:56:37
51987,2024-01-19 23:07:56
21384,2024-01-19 23:15:31
70498,2024-01-19 23:26:44
64274,2024-01-19 23:30:06
57623,2024-01-19 23:33:51
38068,2024-01-20 00:17:04
9136,2024-01-20 00:21:29
72323,2024-01-20 00:27:25
81447,2024-01-20 00:38:46
54835,2024-01-20 01:06:20
99219,2024-01-20 01:15:26
16445,2024-01-20 01:34:59
15961,2024-01-20 02:04:27
20495,2024-01-20 02:05:16
65591,2024-01-20 02:55:33
95631,2024-01-20 02:58:33
91071,2024-01-20 03:19:44
40780,2024-01-20 03:33:29
12525,2024-01-20 03:56:05
29999,2024-01-20 04:26:32
34671,2024-01-20 04:29:40
72028,2024-01-20 04:29:44
41649,2024-01-20 05:30:20
34671,2024-01-20 06:06:34
29709,2024-01-20 06:46:30
99792,2024-01-20 07:00:57
58194,2024-01-20 07:16:32
79469,2024-01-20 07:37:22
940,2024-01-20 07:42:58
88610,2024-01-20 07:43:36
29815,2024-01-20 08:06:18
82057,2024-01-20 08:32:30
60382,2024-01-20 09:23:35
83485,2024-01-20 09:29:51
36484,2024-01-20 09:33:43
40943,2024-01-20 09:34:31
53854,2024-01-20 09:42:33
94926,2024-01-20 09:56:38
31712,2024-01-20 10:05:27
98840,2024-01-20 10:10:17
49049,2024-01-20 11:48:05
86102,2024-01-20 11:52:06
57343,2024-01-20 11:57:34
4565,2024-01-20 12:01:21
1565,2024-01-20 12:02:38
34671,2024-01-20 12:24:01
34157,2024-01-20 12:26:06
79850,2024-01-20 12:27:33
35616,2024-01-20 12:58:33
51987,2024-01-20 13:13:39
58702,2024-01-20 13:27:57
83,2024-01-20 13:42:56
56763,2024-01-20 14:22:05
30901,2024-01-20 14:38:03
58194,2024-01-20 14:54:02
53465,2024-01-20 15:04:13
66004,2024-01-20 15:26:35
84524,2024-01-20 15:29:57
85764,2024-01-20 15:39:46
49056,2024-01-20 15:43:14
97081,2024-01-20 15:43:45
84683,2024-01-20 15:53:25
24818,2024-01-20 16:16:37
36519,2024-01-20 16:30:46
35616,2024-01-20 16:34:00
96480,2024-01-20 16:48:48
58690,2024-01-20 16:59:35
9364,2024-01-20 17:00:32
30876,2024-01-20 17:17:01
79748,2024-01-20 17:17:10
19445,2024-01-20 17:30:08
24854,2024-01-20 17:33:37
92867,2024-01-20 17:37:37
49049,2024-01-20 17:38:26
58702,2024-01-20 17:39:00
53473,2024-01-20 17:39:02
43008,2024-01-20 18:09:02
33038,2024-01-20 18:51:43
52501,2024-01-20 18:58:17
40350,2024-01-20 19:00:44
96612,2024-01-20 19:09:15
59152,2024-01-20 19:14:02
17289,2024-01-20 19:23:00
9561,2024-01-20 19:42:01
87977,2024-01-20 19:56:33
36835,2024-01-20 19:57:22
64274,2024-01-20 20:09:29
17981,2024-01-20 20:32:25
78264,2024-01-20 20:41:45
70490,2024-01-20 20:42:00
1010,2024-01-20 20:50:28
15460,2024-01-20 21:00:11
43310,2024-01-20 21:07:52
87558,2024-01-20 21:09:11
37428,2024-01-20 21:24:19
95356,2024-01-20 21:31:32
18593,2024-01-20 21:42:16
9922,2024-01-20 22:12:36
75970,2024-01-20 22:28:37
98424,2024-01-20 22:42:03
32555,2024-01-20 22:52:30
2979,2024-01-20 22:57:08
59508,2024-01-20 23:02:20
41649,2024-01-20 23:16:41
964,2024-01-20 23:23:56
45018,2024-01-20 23:41:26
196,2024-01-20 23:43:05
42810,2024-01-21 00:14:32
66288,2024-01-21 00:15:14
56258,2024-01-21 00:31:26
64183,2024-01-21 00:40:08
60116,2024-01-21 01:34:14
31688,2024-01-21 01:46:45
67030,2024-01-21 02:16:29
40698,2024-01-21 05:51:59
16269,2024-01-21 07:24:43
26834,2024-01-21 07:56:39
30876,2024-01-21 08:04:41
52055,2024-01-21 08:10:23
68778,2024-01-21 08:20:27
46747,2024-01-21 08:48:56
74070,2024-01-21 08:49:41
99638,2024-01-21 09:16:11
25427,2024-01-21 09:23:46
26623,2024-01-21 09:35:53
87558,2024-01-21 09:40:30
97418,2024-01-21 09:47:27
63528,2024-01-21 10:14:57
69134,2024-01-21 10:30:37
74870,2024-01-21 10:31:57
26911,2024-01-21 10:54:09
34837,2024-01-21 10:55:27
92559,2024-01-21 11:02:28
35891,2024-01-21 11:02:45
10213,2024-01-21 11:18:20
97946,2024-01-21 11:19:03
196,2024-01-21 11:27:41
20571,2024-01-21 11:42:57
99888,2024-01-21 11:54:00
57158,2024-01-21 12:00:00
75417,2024-01-21 12:07:21
12498,2024-01-21 12:10:36
59342,2024-01-21 12:16:24
36101,2024-01-21 12:20:14
23343,2024-01-21 12:21:05
10169,2024-01-21 13:57:31
95631,2024-01-21 14:23:45
74070,2024-01-21 14:31:04
29815,2024-01-21 14:35:03
92410,2024-01-21 14:40:34
11840,2024-01-21 14:41:14
13858,2024-01-21 14:46:06
3193,2024-01-21 15:03:37
16445,2024-01-21 15:07:30
46967,2024-01-21 15:08:48
64339,2024-01-21 15:34:42
42405,2024-01-21 15:51:54
33111,2024-01-21 16:08:16
75970,2024-01-21 16:23:34
6063,2024-01-21 16:43:53
85420,2024-01-21 16:52:04
4780,2024-01-21 17:01:11
55944,2024-01-21 17:05:08
68395,2024-01-21 17:14:51
23184,2024-01-21 17:21:05
79540,2024-01-21 17:36:59
73047,2024-01-21 17:53:32
88308,2024-01-21 17:54:54
24981,2024-01-21 18:00:34
56607,2024-01-21 18:08:29
29815,2024-01-21 18:22:37
20189,2024-01-21 18:34:27
6063,2024-01-21 18:37:26
15961,2024-01-21 18:46:10
31734,2024-01-21 18:49:31
12102,2024-01-21 19:09:52
79469,2024-01-21 19:37:23
57221,2024-01-21 19:43:18
50821,2024-01-21 19:46:03
77509,2024-01-21 19:53:09
86021,2024-01-21 20:30:30
36657,2024-01-21 20:32:59
18045,2024-01-21 20:46:21
26969,2024-01-21 20:59:52
63707,2024-01-21 21:08:27
97848,2024-01-21 21:12:24
34180,2024-01-21 21:21:13
99346,2024-01-21 21:30:14
81006,2024-01-21 21:35:15
65963,2024-01-21 21:52:05
73806,2024-01-21 21:54:23
68024,2024-01-21 22:02:49
74870,2024-01-21 23:35:43
75970,2024-01-21 23:48:48
4968,2024-01-21 23:56:20
87218,2024-01-21 23:59:41
81272,2024-01-22 00:48:57
93759,2024-01-22 01:14:32
54549,2024-01-22 02:38:17
46767,2024-01-22 02:54:46
97418,2024-01-22 03:03:25
35486,2024-01-22 03:32:06
39588,2024-01-22 03:42:24
42321,2024-01-22 03:53:43
96480,2024-01-22 04:01:01
97856,2024-01-22 04:25:23
41040,2024-01-22 04:26:42
72504,2024-01-22 04:30:31
80956,2024-01-22 04:48:39
36198,2024-01-22 04:49:10
35314,2024-01-22 05:25:27
60574,2024-01-22 06:33:54
34431,2024-01-22 07:45:37
2954,2024-01-22 08:11:23
90663,2024-01-22 08:20:11
57623,2024-01-22 08:29:33
513,2024-01-22 08:39:32
10213,2024-01-22 08:47:09
55064,2024-01-22 08:58:20
25406,2024-01-22 09:05:29
40289,2024-01-22 09:12:43
86102,2024-01-22 09:27:28
43008,2024-01-22 09:46:34
65331,2024-01-22 09:47:18
67655,2024-01-22 09:55:55
36519,2024-01-22 10:23:31
41120,2024-01-22 10:26:36
54643,2024-01-22 10:57:39
36101,2024-01-22 11:14:44
17289,2024-01-22 11:23:12
68340,2024-01-22 11:32:26
63528,2024-01-22 11:37:46
73047,2024-01-22 11:41:12
1057,2024-01-22 11:42:40
14295,2024-01-22 11:45:04
57623,2024-01-22 11:47:12
20189,2024-01-22 12:25:34
85730,2024-01-22 12:37:45
83157,2024-01-22 12:47:54
35502,2024-01-22 12:55:58
86297,2024-01-22 13:22:44
92604,2024-01-22 13:23:59
33608,2024-01-22 13:26:01
940,2024-01-22 13:26:34
78591,2024-01-22 13:26:34
3193,2024-01-22 13:50:19
69448,2024-01-22 13:55:42
49155,2024-01-22 14:07:03
68340,2024-01-22 14:22:14
99795,2024-01-22 14:28:46
26938,2024-01-22 14:43:51
33111,2024-01-22 14:57:48
28897,2024-01-22 15:00:32
236,2024-01-22 15:02:22
8969,2024-01-22 15:04:20
63175,2024-01-22 15:13:12
63528,2024-01-22 15:26:33
5964,2024-01-22 15:40:16
31688,2024-01-22 15:45:03
57188,2024-01-22 16:01:15
57188,2024-01-22 16:38:16
54549,2024-01-22 16:38:27
38024,2024-01-22 16:41:14
57094,2024-01-22 16:48:15
86151,2024-01-22 16:59:47
84565,2024-01-22 17:25:08
94980,2024-01-22 17:28:54
68578,2024-01-22 17:54:11
95356,2024-01-22 17:55:44
58372,2024-01-22 18:10:41
86151,2024-01-22 18:14:10
31647,2024-01-22 18:37:49
16727,2024-01-22 18:53:18
54764,2024-01-22 19:40:57
42321,2024-01-22 19:56:13
1565,2024-01-22 19:56:47
26723,2024-01-22 20:09:47
64289,2024-01-22 20:10:51
76469,2024-01-22 20:24:23
2501,2024-01-22 20:26:20
18521,2024-01-22 20:37:22
50821,2024-01-22 20:52:51
97436,2024-01-22 20:56:50
4599,2024-01-22 20:58:16
87730,2024-01-22 20:58:56
85824,2024-01-22 21:03:05
99346,2024-01-22 21:38:11
63438,2024-01-22 22:07:40
19260,2024-01-22 22:10:17
98170,2024-01-22 22:34:24
20571,2024-01-22 22:37:30
83738,2024-01-22 22:51:05
70498,2024-01-22 23:11:26
42377,2024-01-22 23:20:58
16602,2024-01-22 23:24:58
69611,2024-01-22 23:35:43
68395,2024-01-22 23:36:58
81800,2024-01-22 23:42:10
95118,2024-01-22 23:43:43
42067,2024-01-22 23:47:11
51769,2024-01-22 23:58:22
940,2024-01-23 01:59:41
30901,2024-01-23 02:07:29
98840,2024-01-23 02:11:53
72028,2024-01-23 02:13:11
18335,2024-01-23 03:51:51
92683,2024-01-23 04:06:02
96681,2024-01-23 04:07:29
67917,2024-01-23 04:12:17
18593,2024-01-23 04:19:20
32375,2024-01-23 05:04:30
7672,2024-01-23 05:21:23
83667,2024-01-23 06:09:19
67129,2024-01-23 06:44:18
57094,2024-01-23 07:27:40
67457,2024-01-23 07:37:56
67852,2024-01-23 08:04:14
89245,2024-01-23 08:41:25
72446,2024-01-23 09:18:14
41040,2024-01-23 09:28:52
9364,2024-01-23 09:42:29
45893,2024-01-23 09:48:39
63140,2024-01-23 10:08:22
96875,2024-01-23 10:25:11
49852,2024-01-23 10:39:26
92979,2024-01-23 10:43:43
17016,2024-01-23 10:50:17
25931,2024-01-23 11:01:14
46802,2024-01-23 11:04:11
26623,2024-01-23 11:10:15
11009,2024-01-23 11:15:40
46825,2024-01-23 11:19:12
42610,2024-01-23 11:33:25
7739,2024-01-23 11:36:49
21703,2024-01-23 11:47:25
99141,2024-01-23 11:56:35
38083,2024-01-23 12:01:17
58419,2024-01-23 12:02:45
81447,2024-01-23 12:02:46
66354,2024-01-23 12:07:11
36719,2024-01-23 12:08:47
45107,2024-01-23 12:10:38
12442,2024-01-23 12:37:04
4247,2024-01-23 12:46:19
1152,2024-01-23 12:55:06
64358,2024-01-23 13:07:19
67129,2024-01-23 13:24:11
89195,2024-01-23 14:01:39
67627,2024-01-23 14:11:38
65591,2024-01-23 14:16:57
97137,2024-01-23 14:21:36
21365,2024-01-23 14:39:10
45652,2024-01-23 14:53:23
84633,2024-01-23 15:10:06
69426,2024-01-23 15:13:05
14734,2024-01-23 15:24:35
4281,2024-01-23 16:05:39
98385,2024-01-23 16:18:29
1273,2024-01-23 16:20:19
92604,2024-01-23 16:21:51
50266,2024-01-23 16:22:06
10113,2024-01-23 16:23:57
3421,2024-01-23 16:30:08
93652,2024-01-23 16:38:11
28887,2024-01-23 16:50:43
87529,2024-01-23 16:54:12
62723,2024-01-23 16:57:24
17016,2024-01-23 16:58:16
17663,2024-01-23 17:01:28
30395,2024-01-23 17:03:38
9561,2024-01-23 17:34:05
26969,2024-01-23 17:36:17
32286,2024-01-23 18:11:35
98385,2024-01-23 18:16:07
70102,2024-01-23 18:32:55
9531,2024-01-23 18:47:57
16602,2024-01-23 18:49:53
77347,2024-01-23 18:57:00
1498,2024-01-23 19:17:13
24556,2024-01-23 19:30:38
31382,2024-01-23 19:40:47
48493,2024-01-23 19:57:40
88865,2024-01-23 20:07:16
7672,2024-01-23 20:10:51
37973,2024-01-23 20:14:24
31734,2024-01-23 20:19:37
79881,2024-01-23 20:24:02
74023,2024-01-23 20:33:25
22691,2024-01-23 21:18:26
37632,2024-01-23 21:24:32
49317,2024-01-23 21:32:22
85080,2024-01-23 21:35:56
40451,2024-01-23 21:54:35
63438,2024-01-23 22:09:19
3828,2024-01-23 22:23:20
79748,2024-01-23 22:25:01
9040,2024-01-23 22:37:41
2716,2024-01-23 22:38:48
65514,2024-01-23 23:07:29
86021,2024-01-23 23:43:10
71625,2024-01-23 23:44:37
77116,2024-01-23 23:49:45
87072,2024-01-24 02:28:31
9967,2024-01-24 02:32:54
30239,2024-01-24 03:15:24
44094,2024-01-24 03:37:34
77347,2024-01-24 03:37:42
85654,2024-01-24 03:44:32
85824,2024-01-24 03:51:26
236,2024-01-24 04:17:18
79540,2024-01-24 04:18:17
18650,2024-01-24 04:24:13
44843,2024-01-24 04:32:30
90603,2024-01-24 04:56:13
90603,2024-01-24 05:00:21
15906,2024-01-24 05:36:47
6558,2024-01-24 05:44:25
80944,2024-01-24 06:44:46
92016,2024-01-24 06:58:56
46802,2024-01-24 07:09:04
68467,2024-01-24 07:10:28
58702,2024-01-24 07:22:49
56607,2024-01-24 08:00:57
66726,2024-01-24 08:02:09
50293,2024-01-24 08:11:59
11996,2024-01-24 08:17:56
28436,2024-01-24 08:23:04
63495,2024-01-24 08:45:35
8814,2024-01-24 09:00:07
86021,2024-01-24 09:04:13
19952,2024-01-24 09:05:46
88610,2024-01-24 09:31:45
23911,2024-01-24 09:47:06
3328,2024-01-24 10:12:30
22816,2024-01-24 10:15:49
33244,2024-01-24 10:34:08
38068,2024-01-24 10:43:55
87529,2024-01-24 10:45:11
51769,2024-01-24 10:59:10
43133,2024-01-24 11:13:24
46747,2024-01-24 11:30:34
93586,2024-01-24 11:45:10
31454,2024-01-24 11:47:51
92410,2024-01-24 11:48:23
93986,2024-01-24 12:16:45
23304,2024-01-24 12:17:39
79093,2024-01-24 12:20:02
56607,2024-01-24 12:41:34
24094,2024-01-24 12:44:26
33983,2024-01-24 13:10:28
9302,2024-01-24 14:07:18
73264,2024-01-24 14:15:30
96014,2024-01-24 14:19:30
29905,2024-01-24 14:26:00
25406,2024-01-24 14:33:08
25743,2024-01-24 14:35:09
64198,2024-01-24 15:04:24
20374,2024-01-24 15:09:13
66726,2024-01-24 15:16:23
84533,2024-01-24 15:34:22
10601,2024-01-24 15:35:42
86798,2024-01-24 15:36:23
34157,2024-01-24 15:36:45
12332,2024-01-24 15:41:21
11780,2024-01-24 15:51:38
11905,2024-01-24 16:24:15
25617,2024-01-24 16:41:02
54549,2024-01-24 16:47:34
68610,2024-01-24 16:53:06
81447,2024-01-24 17:14:00
79093,2024-01-24 17:27:39
70490,2024-01-24 18:00:47
11812,2024-01-24 18:08:53
81481,2024-01-24 18:24:00
87218,2024-01-24 18:28:11
46221,2024-01-24 18:29:23
34373,2024-01-24 18:57:09
7508,2024-01-24 19:06:53
97184,2024-01-24 19:07:03
3193,2024-01-24 19:09:06
49362,2024-01-24 19:09:40
92936,2024-01-24 19:12:21
77015,2024-01-24 19:24:58
41491,2024-01-24 19:49:23
3883,2024-01-24 20:01:12
94846,2024-01-24 20:37:40
42067,2024-01-24 20:40:02
59796,2024-01-24 20:48:07
26314,2024-01-24 20:51:24
95631,2024-01-24 21:09:11
99141,2024-01-24 21:27:59
18593,2024-01-24 21:29:54
63563,2024-01-24 21:32:44
37812,2024-01-24 22:17:21
40451,2024-01-24 22:32:29
44094,2024-01-24 22:46:40
36571,2024-01-24 22:51:11
49714,2024-01-24 22:54:06
57623,2024-01-24 22:58:57
46825,2024-01-24 23:05:49
47482,2024-01-24 23:06:15
68275,2024-01-24 23:07:32
72165,2024-01-24 23:08:37
74356,2024-01-24 23:14:54
83538,2024-01-24 23:39:57
41151,2024-01-24 23:42:56
63100,2024-01-24 23:51:14
70824,2024-01-24 23:59:26
57382,2024-01-25 00:05:29
26541,2024-01-25 00:12:09
1876,2024-01-25 00:48:16
59406,2024-01-25 01:07:40
65591,2024-01-25 01:53:27
35486,2024-01-25 02:08:53
54835,2024-01-25 02:14:12
17321,2024-01-25 02:35:38
964,2024-01-25 03:20:12
63952,2024-01-25 03:39:52
35244,2024-01-25 03:47:42
26179,2024-01-25 03:50:38
51987,2024-01-25 04:01:01
77848,2024-01-25 04:12:23
58641,2024-01-25 04:51:14
66008,2024-01-25 05:13:35
79748,2024-01-25 06:00:38
11684,2024-01-25 06:08:37
69678,2024-01-25 07:30:09
11907,2024-01-25 07:35:38
61011,2024-01-25 07:40:51
61305,2024-01-25 08:25:33
36910,2024-01-25 08:27:34
33718,2024-01-25 08:44:39
30439,2024-01-25 08:50:21
83485,2024-01-25 08:56:52
92683,2024-01-25 09:02:40
96480,2024-01-25 09:04:55
18738,2024-01-25 09:16:51
34837,2024-01-25 09:20:31
81196,2024-01-25 09:20:53
88308,2024-01-25 10:03:21
3892,2024-01-25 10:17:45
49920,2024-01-25 10:18:04
70820,2024-01-25 10:28:22
94980,2024-01-25 10:29:14
83,2024-01-25 10:46:22
92936,2024-01-25 10:53:30
26911,2024-01-25 11:08:17
17743,2024-01-25 11:17:25
24670,2024-01-25 11:28:41
16522,2024-01-25 11:43:26
35936,2024-01-25 11:52:00
64388,2024-01-25 12:08:54
68340,2024-01-25 12:11:01
68698,2024-01-25 12:20:31
44592,2024-01-25 12:41:13
87737,2024-01-25 12:46:50
33244,2024-01-25 13:33:36
40181,2024-01-25 13:47:20
44843,2024-01-25 13:54:52
61540,2024-01-25 13:58:02
86577,2024-01-25 14:05:38
16727,2024-01-25 14:09:03
12977,2024-01-25 14:24:37
236,2024-01-25 14:34:35
69529,2024-01-25 14:51:15
24321,2024-01-25 14:53:26
51987,2024-01-25 15:06:31
84517,2024-01-25 15:16:48
26541,2024-01-25 15:38:36
37428,2024-01-25 15:52:16
56999,2024-01-25 15:55:53
31688,2024-01-25 16:14:35
77532,2024-01-25 16:28:22
73264,2024-01-25 16:29:45
17849,2024-01-25 16:33:56
64274,2024-01-25 17:11:10
46221,2024-01-25 17:17:25
56278,2024-01-25 17:20:10
44210,2024-01-25 17:22:16
97703,2024-01-25 17:39:58
49317,2024-01-25 18:00:07
29403,2024-01-25 18:20:35
53689,2024-01-25 18:42:24
18045,2024-01-25 18:45:40
75061,2024-01-25 18:58:59
97309,2024-01-25 19:01:27
92096,2024-01-25 19:12:12
64831,2024-01-25 19:14:50
46967,2024-01-25 19:29:52
17016,2024-01-25 19:44:11
44303,2024-01-25 20:09:21
67053,2024-01-25 20:13:16
30876,2024-01-25 20:16:19
11684,2024-01-25 20:46:27
87341,2024-01-25 20:59:53
63495,2024-01-25 21:11:17
98063,2024-01-25 21:12:43
17289,2024-01-25 21:28:52
94846,2024-01-25 21:41:39
36112,2024-01-25 21:51:16
56625,2024-01-25 21:51:58
99484,2024-01-25 22:06:45
14838,2024-01-25 22:12:28
51454,2024-01-25 22:14:10
46758,2024-01-25 22:22:36
56258,2024-01-25 22:30:42
32375,2024-01-25 23:11:31
33123,2024-01-25 23:12:59
63707,2024-01-25 23:15:46
49714,2024-01-25 23:39:53
94436,2024-01-25 23:46:58
9040,2024-01-25 23:52:10
56999,2024-01-26 00:01:46
63952,2024-01-26 00:10:20
64289,2024-01-26 00:35:49
65412,2024-01-26 01:09:12
58331,2024-01-26 01:09:22
10269,2024-01-26 01:11:04
51342,2024-01-26 01:14:32
59508,2024-01-26 01:49:31
61320,2024-01-26 02:04:31
86297,2024-01-26 02:14:15
92936,2024-01-26 02:50:04
63100,2024-01-26 02:58:42
9040,2024-01-26 03:42:07
21300,2024-01-26 04:41:30
59290,2024-01-26 05:24:34
46448,2024-01-26 05:32:47
73031,2024-01-26 05:53:41
23911,2024-01-26 06:46:09
33608,2024-01-26 06:48:21
34279,2024-01-26 08:09:52
28887,2024-01-26 08:35:36
48493,2024-01-26 08:36:18
2716,2024-01-26 08:42:47
18738,2024-01-26 09:00:56
