user_id,session_start_dttm,desktop_flag,session_duration_min,purchase_flag,purchase_amount_rub,rfm_category,registered_dttm,male_flag,moscow_flag,age
4663,2025-04-28 05:33:36,0,6,1,396,лояльные,2024-01-16 18:14:38,1,0,22
78626,2025-04-28 05:36:45,0,4,1,319,лояльные,2024-06-19 11:02:39,0,0,28
8194,2025-04-28 05:37:07,0,9,0,0,лояльные,2023-08-20 21:50:33,0,1,34
18373,2025-04-28 05:40:09,0,4,0,0,почти потерянные,2023-09-20 01:45:42,1,1,39
43032,2025-04-28 05:42:01,0,6,0,0,лояльные,2024-03-16 21:38:47,0,0,23
64325,2025-04-28 05:43:11,1,9,0,0,лояльные,2025-03-03 07:57:55,1,0,27
63003,2025-04-28 06:07:25,0,10,0,0,неактивные,2023-10-12 21:16:59,1,0,29
9477,2025-04-28 06:24:53,0,2,0,0,лояльные,2025-03-04 21:36:18,1,0,33
55654,2025-04-28 06:46:30,1,4,0,0,лояльные,2025-03-29 02:35:04,0,0,33
8728,2025-04-28 06:52:43,1,10,0,0,неактивные,2023-10-13 01:49:48,0,1,36
69134,2025-04-28 06:56:52,1,8,0,0,неактивные,2024-01-06 02:40:00,1,0,30
21677,2025-04-28 07:07:03,0,7,0,0,неактивные,2024-08-28 19:15:13,0,1,22
55812,2025-04-28 07:10:34,0,6,0,0,лояльные,2024-01-11 16:29:46,1,0,23
94742,2025-04-28 08:04:33,0,0,0,0,неактивные,2025-03-07 11:08:04,1,1,33
14802,2025-04-28 08:05:52,0,5,0,0,новые,2025-04-26 23:02:05,1,1,24
43331,2025-04-28 08:06:07,0,6,1,489,лояльные,2023-07-07 09:14:16,0,1,30
53073,2025-04-28 08:13:46,1,5,0,0,почти потерянные,2023-08-26 23:46:42,1,0,32
94980,2025-04-28 08:24:48,0,6,0,0,неактивные,2024-01-12 23:50:49,0,0,28
57824,2025-04-28 08:29:10,0,7,0,0,лояльные,2023-12-17 10:15:02,0,1,37
45544,2025-04-28 08:40:42,0,6,0,0,лояльные,2023-07-13 09:24:31,0,1,24
28261,2025-04-28 08:50:56,1,7,0,0,лояльные,2024-04-12 17:19:40,1,0,33
53109,2025-04-28 08:55:31,1,8,0,0,,2025-04-28 08:55:31,1,1,34
15135,2025-04-28 08:58:01,1,6,0,0,лояльные,2024-01-05 13:04:12,0,1,26
22223,2025-04-28 09:09:43,0,9,1,326,неактивные,2023-10-25 16:40:35,1,1,22
67429,2025-04-28 09:15:24,0,7,0,0,лояльные,2023-11-25 17:05:14,1,0,35
58104,2025-04-28 09:27:10,0,8,1,300,лояльные,2023-06-27 16:33:03,1,0,34
60498,2025-04-28 09:31:17,1,2,0,0,лояльные,2024-10-08 18:27:45,1,1,18
83,2025-04-28 09:46:42,0,5,0,0,почти потерянные,2023-08-13 20:24:39,0,1,33
98932,2025-04-28 09:51:21,0,9,0,0,неактивные,2023-06-01 19:08:22,0,0,42
92332,2025-04-28 10:17:47,0,5,0,0,почти потерянные,2023-06-18 10:56:59,1,0,32
88994,2025-04-28 10:18:22,0,2,0,0,новые,2025-03-22 14:16:41,0,0,27
32884,2025-04-28 10:20:50,0,2,1,499,неактивные,2024-09-17 12:41:09,1,1,34
31408,2025-04-28 10:24:08,0,6,1,327,новые,2024-12-08 11:25:35,1,0,25
77296,2025-04-28 10:28:00,0,4,0,0,почти потерянные,2023-10-07 09:02:01,1,0,26
2705,2025-04-28 10:33:37,1,9,0,0,лояльные,2024-07-21 02:48:31,0,0,26
81866,2025-04-28 10:34:25,0,7,0,0,неактивные,2024-09-08 08:08:40,1,0,26
85849,2025-04-28 10:35:17,0,4,1,323,неактивные,2023-09-23 20:22:13,1,1,34
11553,2025-04-28 10:37:39,0,8,1,430,лояльные,2024-12-13 19:10:05,0,0,31
73789,2025-04-28 10:40:45,1,6,1,580,лояльные,2023-06-25 16:29:47,0,0,24
38591,2025-04-28 10:40:58,0,3,0,0,ушедшие,2024-04-12 21:26:22,1,1,26
97277,2025-04-28 10:44:06,0,6,0,0,лояльные,2023-09-21 21:36:23,1,0,33
6553,2025-04-28 11:04:24,1,6,1,324,лояльные,2023-07-23 18:54:54,1,1,33
39806,2025-04-28 11:05:13,1,6,1,299,неактивные,2023-12-18 10:16:03,1,1,29
88994,2025-04-28 11:08:44,0,1,0,0,новые,2025-03-22 14:16:41,0,0,27
13836,2025-04-28 11:13:26,1,6,0,0,лояльные,2025-03-02 19:27:57,1,1,37
34131,2025-04-28 11:15:45,0,5,0,0,почти потерянные,2023-06-08 10:12:04,0,1,32
98762,2025-04-28 11:18:12,1,3,0,0,неактивные,2024-10-31 11:24:26,1,1,24
12259,2025-04-28 11:18:49,0,8,1,441,лояльные,2023-07-13 21:43:47,0,0,26
65412,2025-04-28 11:43:15,0,3,0,0,лояльные,2023-06-08 19:04:11,1,1,18
68415,2025-04-28 11:48:43,0,7,0,0,лояльные,2024-04-19 16:53:16,1,0,24
28970,2025-04-28 11:49:07,0,3,0,0,лояльные,2023-09-09 05:38:47,1,0,35
21113,2025-04-28 11:49:23,0,4,1,485,почти потерянные,2023-10-02 21:00:59,1,0,28
96066,2025-04-28 11:51:14,1,4,0,0,лояльные,2024-09-29 11:19:07,0,0,25
17398,2025-04-28 11:52:14,1,6,1,460,лояльные,2023-07-08 11:19:42,1,1,35
87596,2025-04-28 11:55:43,0,7,0,0,лояльные,2023-11-27 08:19:25,0,0,27
9703,2025-04-28 12:00:47,0,5,0,0,лояльные,2023-08-14 04:16:12,1,0,27
98932,2025-04-28 12:03:03,0,6,0,0,неактивные,2023-06-01 19:08:22,0,0,42
70132,2025-04-28 12:20:18,0,4,0,0,ушедшие,2024-09-19 11:30:09,1,0,26
50063,2025-04-28 12:26:36,1,8,0,0,лояльные,2023-06-25 17:37:08,1,0,30
1552,2025-04-28 12:26:47,0,8,0,0,почти потерянные,2024-03-04 22:06:01,1,0,27
40689,2025-04-28 12:34:46,1,9,0,0,почти потерянные,2024-06-26 09:02:48,1,1,35
32500,2025-04-28 12:37:42,0,1,0,0,лояльные,2025-03-19 03:41:42,1,0,30
48362,2025-04-28 12:37:56,0,5,0,0,новые,2024-12-05 22:14:17,0,0,29
89112,2025-04-28 12:40:43,0,6,1,304,неактивные,2023-10-07 08:44:37,1,0,22
29093,2025-04-28 12:43:08,1,7,0,0,лояльные,2025-04-21 22:34:06,1,0,44
55602,2025-04-28 12:44:07,0,9,0,0,неактивные,2023-07-31 08:40:29,0,0,26
97216,2025-04-28 12:47:46,0,3,1,188,,2025-04-28 12:47:46,1,0,20
23728,2025-04-28 12:51:23,0,3,0,0,лояльные,2023-09-16 15:18:44,0,0,35
51547,2025-04-28 12:52:04,0,10,1,321,лояльные,2023-07-17 17:01:29,1,1,29
52154,2025-04-28 12:52:26,0,5,1,167,лояльные,2024-08-19 03:32:01,0,1,35
99258,2025-04-28 12:54:38,1,13,0,0,новые,2025-04-14 07:58:08,1,0,27
37100,2025-04-28 12:56:23,0,3,0,0,неактивные,2024-05-25 00:06:13,1,1,38
48471,2025-04-28 13:00:11,1,1,0,0,новые,2025-04-11 17:30:22,0,0,30
85359,2025-04-28 13:05:07,1,5,0,0,лояльные,2023-09-13 23:51:42,1,1,23
34373,2025-04-28 13:06:32,1,5,0,0,почти потерянные,2024-01-16 10:06:51,0,0,42
46205,2025-04-28 13:12:55,0,3,0,0,лояльные,2024-02-20 12:58:00,0,1,29
3193,2025-04-28 13:16:12,1,2,0,0,лояльные,2023-12-31 19:20:30,1,0,27
75034,2025-04-28 13:17:42,0,8,1,258,новые,2025-04-26 19:27:46,1,0,28
22329,2025-04-28 13:20:33,0,9,0,0,лояльные,2024-04-01 15:12:02,0,0,19
72330,2025-04-28 13:22:21,0,5,0,0,лояльные,2024-01-30 09:17:24,1,0,22
48362,2025-04-28 13:30:54,0,10,0,0,новые,2024-12-05 22:14:17,0,0,29
74566,2025-04-28 13:35:38,0,4,0,0,почти потерянные,2023-10-25 03:27:32,1,0,34
67765,2025-04-28 13:51:05,1,5,1,252,лояльные,2025-02-16 12:26:20,0,1,24
31302,2025-04-28 13:57:56,0,12,0,0,ушедшие,2023-09-23 12:42:46,0,0,29
99781,2025-04-28 14:01:21,0,8,0,0,лояльные,2024-03-02 11:32:55,0,1,27
42724,2025-04-28 14:07:08,1,5,0,0,лояльные,2024-04-03 02:29:22,0,1,30
12187,2025-04-28 14:09:02,0,8,0,0,лояльные,2023-07-20 10:52:34,0,1,26
2904,2025-04-28 14:17:12,0,5,0,0,новые,2025-04-27 16:22:39,0,1,34
98213,2025-04-28 14:18:45,1,5,0,0,лояльные,2024-09-09 08:07:23,0,1,25
63833,2025-04-28 14:44:25,0,5,0,0,неактивные,2023-07-21 02:30:23,1,0,27
29084,2025-04-28 15:15:43,0,6,1,357,лояльные,2023-06-13 19:22:47,0,0,30
26807,2025-04-28 15:17:46,0,4,0,0,неактивные,2023-09-16 17:00:08,1,1,23
89736,2025-04-28 15:22:24,0,0,0,0,неактивные,2023-06-19 01:52:57,0,1,26
12187,2025-04-28 15:25:16,1,8,0,0,лояльные,2023-07-20 10:52:34,0,1,26
41525,2025-04-28 15:29:44,0,7,1,293,лояльные,2023-12-22 19:50:25,1,0,26
55912,2025-04-28 15:37:11,0,4,0,0,лояльные,2024-11-13 20:01:35,0,0,33
5032,2025-04-28 15:43:50,0,7,0,0,лояльные,2024-02-21 06:28:38,1,0,28
9477,2025-04-28 15:47:49,0,3,0,0,лояльные,2025-03-04 21:36:18,1,0,33
73225,2025-04-28 15:50:30,0,7,0,0,новые,2025-04-22 14:37:26,1,0,38
97042,2025-04-28 15:51:46,0,5,0,0,лояльные,2023-09-12 20:21:08,1,1,27
97137,2025-04-28 15:56:37,0,5,1,659,лояльные,2023-06-24 02:09:30,0,0,22
95281,2025-04-28 15:57:43,1,3,1,763,неактивные,2023-07-18 17:04:45,0,1,33
73606,2025-04-28 16:08:56,1,8,1,403,лояльные,2023-11-02 22:14:57,1,0,29
58194,2025-04-28 16:21:16,0,5,0,0,лояльные,2023-06-02 18:51:58,1,0,30
81100,2025-04-28 16:21:41,0,6,0,0,лояльные,2024-01-30 19:58:37,1,0,27
86484,2025-04-28 16:24:43,0,8,0,0,лояльные,2023-11-13 08:39:05,0,0,35
23306,2025-04-28 16:25:25,0,4,0,0,лояльные,2024-12-15 11:12:56,1,0,32
86915,2025-04-28 16:27:37,0,9,0,0,новые,2024-07-06 01:10:14,0,0,28
98972,2025-04-28 16:28:04,0,9,0,0,лояльные,2023-09-21 05:48:48,0,0,24
78120,2025-04-28 16:28:59,0,7,0,0,лояльные,2024-08-26 22:07:41,1,0,25
75116,2025-04-28 16:29:40,0,9,0,0,почти потерянные,2024-03-30 08:52:11,0,0,27
58197,2025-04-28 16:37:25,1,7,1,302,лояльные,2023-09-04 17:39:00,1,1,18
47775,2025-04-28 16:39:55,0,6,0,0,почти потерянные,2024-04-17 06:35:38,1,0,36
80210,2025-04-28 16:44:28,0,9,0,0,новые,2025-04-26 07:27:16,1,1,27
60441,2025-04-28 16:47:22,0,10,0,0,новые,2025-04-26 19:44:25,0,1,35
74566,2025-04-28 16:50:52,0,10,1,211,почти потерянные,2023-10-25 03:27:32,1,0,34
61872,2025-04-28 16:54:30,0,8,0,0,лояльные,2024-07-27 08:27:44,1,0,24
56326,2025-04-28 17:01:32,0,5,0,0,лояльные,2023-07-08 02:47:40,0,0,27
54900,2025-04-28 17:08:50,0,3,0,0,лояльные,2025-04-11 18:07:58,0,0,27
42779,2025-04-28 17:29:26,1,6,0,0,неактивные,2023-08-21 12:43:18,1,0,29
72718,2025-04-28 17:34:56,0,5,0,0,неактивные,2024-01-06 21:06:41,1,0,26
92076,2025-04-28 17:36:57,0,6,0,0,неактивные,2024-04-12 11:46:12,0,1,24
67765,2025-04-28 17:46:26,1,6,0,0,лояльные,2025-02-16 12:26:20,0,1,24
85484,2025-04-28 18:04:19,0,2,0,0,новые,2024-08-16 15:25:17,1,0,43
46419,2025-04-28 18:14:53,0,4,0,0,лояльные,2023-06-29 18:10:04,1,0,30
12541,2025-04-28 18:18:49,0,2,0,0,почти потерянные,2024-02-19 23:54:39,1,0,38
26324,2025-04-28 18:33:18,1,8,0,0,лояльные,2023-10-13 08:49:46,1,0,26
25949,2025-04-28 18:35:57,1,7,0,0,лояльные,2023-06-13 03:04:04,0,1,23
93759,2025-04-28 18:41:26,0,5,0,0,лояльные,2024-01-22 01:14:32,1,0,29
34006,2025-04-28 18:52:41,0,7,0,0,неактивные,2024-05-31 02:13:32,0,0,33
78626,2025-04-28 18:53:54,1,7,0,0,лояльные,2024-06-19 11:02:39,0,0,28
20947,2025-04-28 19:03:01,0,6,1,273,почти потерянные,2023-11-03 19:16:24,1,1,24
85128,2025-04-28 19:04:05,0,6,0,0,лояльные,2024-02-08 17:45:22,0,0,36
17278,2025-04-28 19:18:42,1,7,1,433,неактивные,2025-01-07 13:51:27,0,1,29
94194,2025-04-28 19:20:09,0,4,0,0,неактивные,2023-10-02 16:42:25,0,1,27
54900,2025-04-28 19:24:17,0,8,1,428,лояльные,2025-04-11 18:07:58,0,0,27
9557,2025-04-28 19:25:46,0,5,1,340,лояльные,2024-01-05 05:59:17,0,0,27
60975,2025-04-28 19:35:22,0,12,0,0,лояльные,2024-04-01 14:21:30,1,0,26
51718,2025-04-28 19:36:30,0,5,0,0,лояльные,2023-10-20 08:09:04,1,0,29
31007,2025-04-28 19:42:18,0,7,1,476,новые,2025-04-23 14:56:49,0,0,26
67542,2025-04-28 19:45:41,1,3,0,0,лояльные,2024-01-03 06:27:26,1,1,33
64558,2025-04-28 19:46:20,1,9,1,373,лояльные,2023-06-14 17:33:30,0,0,26
49806,2025-04-28 19:49:07,0,7,0,0,неактивные,2024-09-11 12:30:50,1,0,29
14864,2025-04-28 19:52:52,1,6,1,390,лояльные,2023-11-24 14:54:49,0,0,24
9040,2025-04-28 20:21:38,0,1,0,0,лояльные,2023-09-15 18:25:35,1,0,23
98201,2025-04-28 20:29:25,0,8,1,200,новые,2023-07-29 16:32:27,1,1,41
83640,2025-04-28 20:47:11,1,3,0,0,неактивные,2024-01-29 20:25:59,1,1,30
27102,2025-04-28 20:55:24,0,11,0,0,лояльные,2024-11-01 15:04:14,1,0,22
10692,2025-04-28 20:57:19,0,6,1,205,почти потерянные,2023-10-31 13:09:24,0,0,30
42603,2025-04-28 21:04:43,0,5,0,0,лояльные,2023-08-28 20:15:57,1,1,40
98871,2025-04-28 21:05:05,0,8,0,0,почти потерянные,2024-03-11 23:29:16,0,0,33
44073,2025-04-28 21:12:15,1,4,0,0,новые,2025-04-23 14:53:32,1,1,37
62152,2025-04-28 21:40:51,1,8,0,0,лояльные,2025-04-01 08:52:44,0,0,24
62635,2025-04-28 21:46:12,0,3,0,0,лояльные,2025-03-22 08:34:03,1,1,28
25949,2025-04-28 21:46:30,0,10,0,0,лояльные,2023-06-13 03:04:04,0,1,23
40303,2025-04-28 21:47:01,0,7,0,0,лояльные,2025-03-02 00:16:44,1,1,29
98212,2025-04-28 21:48:27,1,8,1,431,неактивные,2024-12-21 06:00:37,1,1,21
88905,2025-04-28 21:49:33,0,6,0,0,лояльные,2024-01-08 21:05:48,1,0,26
12132,2025-04-28 22:02:01,1,4,0,0,почти потерянные,2023-07-07 18:06:07,1,1,28
57817,2025-04-28 22:05:53,0,4,0,0,лояльные,2025-04-20 23:37:09,0,1,18
29608,2025-04-28 22:07:21,1,6,0,0,неактивные,2024-08-20 12:34:30,1,0,28
30832,2025-04-28 22:18:41,1,6,1,603,лояльные,2023-11-27 09:21:13,1,0,18
58641,2025-04-28 22:25:41,1,9,0,0,почти потерянные,2023-08-20 09:38:08,0,1,36
65920,2025-04-28 22:26:00,0,4,1,480,лояльные,2023-07-13 19:10:47,0,1,34
26953,2025-04-28 22:27:17,0,3,0,0,лояльные,2024-12-08 17:00:46,1,0,30
65089,2025-04-28 22:33:16,0,5,0,0,неактивные,2025-02-19 01:08:47,1,0,33
13836,2025-04-28 22:39:22,1,7,1,288,лояльные,2025-03-02 19:27:57,1,1,37
24148,2025-04-28 22:41:49,0,5,0,0,лояльные,2023-08-20 19:49:38,0,0,23
34131,2025-04-28 22:46:53,1,7,0,0,почти потерянные,2023-06-08 10:12:04,0,1,32
71693,2025-04-28 22:51:42,0,4,0,0,лояльные,2024-02-07 14:38:56,1,0,24
44977,2025-04-28 22:54:52,0,14,0,0,лояльные,2023-07-24 16:25:59,1,0,32
91401,2025-04-28 22:55:51,1,10,0,0,лояльные,2023-07-17 15:39:39,0,0,19
90608,2025-04-28 23:11:30,0,6,0,0,лояльные,2024-07-09 03:05:25,1,1,32
64305,2025-04-28 23:24:30,0,5,0,0,почти потерянные,2023-08-02 17:57:05,0,0,30
5654,2025-04-28 23:35:13,0,10,1,309,лояльные,2024-04-15 06:20:16,1,1,39
71900,2025-04-28 23:36:19,1,7,0,0,лояльные,2023-06-02 17:32:51,0,0,27
68453,2025-04-28 23:36:44,0,2,0,0,лояльные,2023-11-16 08:29:02,0,1,30
51389,2025-04-28 23:45:25,1,7,1,500,неактивные,2023-10-12 15:04:28,1,1,18
31198,2025-04-28 23:46:13,0,8,0,0,почти потерянные,2024-01-31 22:00:54,1,0,25
44143,2025-04-28 23:54:53,0,2,0,0,лояльные,2024-05-10 12:54:01,1,1,39
28778,2025-04-28 23:55:49,1,5,1,281,лояльные,2024-01-02 07:51:08,1,0,46
29608,2025-04-29 00:08:34,0,10,0,0,неактивные,2024-08-20 12:34:30,1,0,28
38747,2025-04-29 00:09:04,1,8,0,0,почти потерянные,2024-01-02 10:47:47,0,0,34
32500,2025-04-29 00:13:17,0,6,0,0,лояльные,2025-03-19 03:41:42,1,0,30
16922,2025-04-29 00:14:19,0,5,1,491,лояльные,2024-11-14 12:25:50,0,0,36
52534,2025-04-29 00:14:58,0,5,0,0,неактивные,2025-03-05 13:48:15,0,0,24
77173,2025-04-29 00:36:50,0,7,0,0,лояльные,2023-10-21 15:10:35,0,1,29
67542,2025-04-29 00:54:28,1,4,0,0,лояльные,2024-01-03 06:27:26,1,1,33
56604,2025-04-29 01:05:32,1,3,0,0,лояльные,2025-03-22 20:22:48,1,1,27
25469,2025-04-29 01:14:49,0,4,0,0,неактивные,2024-09-01 20:19:35,0,0,31
38003,2025-04-29 01:33:00,0,7,1,442,,2025-04-29 01:33:00,0,1,29
45824,2025-04-29 02:03:11,0,8,0,0,лояльные,2023-09-29 11:26:07,1,0,30
95953,2025-04-29 02:09:42,0,9,0,0,почти потерянные,2023-06-05 11:46:50,1,0,21
80392,2025-04-29 02:20:17,0,6,0,0,лояльные,2023-08-23 21:48:59,0,1,19
94023,2025-04-29 02:28:30,0,4,1,297,лояльные,2024-10-10 21:38:42,1,1,33
3512,2025-04-29 02:28:40,1,3,1,291,лояльные,2024-06-11 14:41:21,0,1,38
29970,2025-04-29 02:40:17,0,7,0,0,лояльные,2023-07-29 01:14:06,1,1,27
63458,2025-04-29 02:55:48,0,5,0,0,лояльные,2024-04-25 13:18:38,0,0,28
15626,2025-04-29 03:17:23,1,11,0,0,,2025-04-29 03:17:23,1,1,24
83321,2025-04-29 03:38:56,0,5,0,0,лояльные,2023-09-26 09:32:28,1,0,39
10458,2025-04-29 03:53:27,0,9,0,0,неактивные,2024-09-14 20:22:17,1,0,36
59791,2025-04-29 04:20:03,0,8,0,0,,2025-04-29 04:20:03,1,0,29
92998,2025-04-29 04:23:18,0,2,0,0,лояльные,2023-07-31 14:15:49,1,0,34
6023,2025-04-29 04:37:41,0,7,0,0,лояльные,2024-06-03 13:59:08,1,0,32
84918,2025-04-29 04:42:47,0,5,1,299,лояльные,2024-08-15 21:18:48,1,0,26
99085,2025-04-29 04:57:55,0,5,1,328,неактивные,2023-12-18 19:27:25,1,0,26
57563,2025-04-29 04:58:00,0,5,0,0,лояльные,2025-01-12 12:16:43,0,1,34
49188,2025-04-29 05:05:28,1,12,0,0,лояльные,2023-08-31 11:50:32,0,1,30
10079,2025-04-29 05:31:00,0,3,0,0,лояльные,2023-06-23 11:23:33,1,0,36
60015,2025-04-29 05:31:47,0,7,0,0,лояльные,2023-09-26 16:24:25,1,0,35
89509,2025-04-29 05:42:52,0,5,1,167,лояльные,2024-04-05 06:15:42,1,0,37
12149,2025-04-29 05:53:12,0,3,1,369,почти потерянные,2024-08-08 06:11:08,1,1,39
57010,2025-04-29 06:17:11,0,6,0,0,неактивные,2025-04-06 22:37:55,1,1,31
72808,2025-04-29 06:17:18,1,5,0,0,лояльные,2024-03-10 20:32:01,1,0,36
25788,2025-04-29 06:26:25,0,7,0,0,лояльные,2024-03-27 20:14:06,0,0,29
98756,2025-04-29 06:28:06,0,8,1,226,лояльные,2023-08-22 08:30:56,1,0,28
31474,2025-04-29 06:39:16,0,9,0,0,лояльные,2024-10-30 17:31:31,0,0,24
28064,2025-04-29 06:47:10,0,3,0,0,новые,2025-04-20 20:44:16,1,0,40
57964,2025-04-29 06:53:29,0,5,1,181,лояльные,2024-06-16 21:57:35,1,0,26
81579,2025-04-29 07:07:07,1,8,0,0,лояльные,2023-12-12 04:39:32,0,1,30
45817,2025-04-29 07:36:11,1,7,0,0,неактивные,2023-10-01 08:14:44,1,1,34
74356,2025-04-29 07:53:20,1,3,0,0,лояльные,2024-01-24 23:14:54,1,0,30
21027,2025-04-29 08:13:41,1,4,0,0,,2025-04-29 08:13:41,0,0,25
92558,2025-04-29 08:36:18,1,3,1,584,лояльные,2024-12-15 20:40:04,1,1,23
46921,2025-04-29 09:01:04,0,7,0,0,лояльные,2025-03-16 07:53:50,1,0,28
26026,2025-04-29 09:04:16,1,9,0,0,лояльные,2023-08-12 04:48:57,1,0,28
59683,2025-04-29 09:16:12,0,8,1,430,лояльные,2024-07-19 15:50:33,0,0,38
29970,2025-04-29 09:20:22,0,2,0,0,лояльные,2023-07-29 01:14:06,1,1,27
71357,2025-04-29 09:22:30,1,9,0,0,лояльные,2024-11-24 11:20:45,1,0,27
78107,2025-04-29 09:25:12,0,7,0,0,лояльные,2024-05-29 22:22:31,0,0,35
57964,2025-04-29 09:27:50,0,8,1,272,лояльные,2024-06-16 21:57:35,1,0,26
26142,2025-04-29 09:34:36,1,5,0,0,,2025-04-29 09:34:36,0,0,36
99781,2025-04-29 09:36:08,1,6,0,0,лояльные,2024-03-02 11:32:55,0,1,27
67765,2025-04-29 09:37:13,0,5,1,569,лояльные,2025-02-16 12:26:20,0,1,24
78856,2025-04-29 09:47:39,0,6,0,0,неактивные,2025-04-07 10:29:09,0,0,22
31137,2025-04-29 10:03:25,0,5,0,0,лояльные,2024-02-06 14:12:42,0,0,25
94379,2025-04-29 10:26:02,1,2,1,397,лояльные,2023-07-07 10:52:30,1,1,23
95632,2025-04-29 10:33:58,0,9,1,163,лояльные,2023-08-31 09:43:02,0,0,29
38786,2025-04-29 10:42:00,0,6,1,299,неактивные,2023-07-28 20:21:23,0,0,31
21113,2025-04-29 11:04:41,0,5,0,0,почти потерянные,2023-10-02 21:00:59,1,0,28
61202,2025-04-29 11:04:44,0,3,1,139,новые,2025-04-07 09:23:32,1,0,25
30357,2025-04-29 11:10:11,0,7,0,0,почти потерянные,2023-08-11 11:51:01,1,0,22
96555,2025-04-29 11:10:41,0,8,1,350,почти потерянные,2023-08-25 13:45:09,1,1,24
42668,2025-04-29 11:13:15,0,6,1,250,неактивные,2024-02-05 23:28:16,0,0,30
61282,2025-04-29 11:13:36,0,5,0,0,лояльные,2025-03-01 22:10:11,1,0,34
78350,2025-04-29 11:17:58,1,6,1,266,лояльные,2023-07-03 06:48:48,0,1,28
87431,2025-04-29 11:23:44,1,4,0,0,лояльные,2024-01-19 10:03:56,0,0,36
16096,2025-04-29 11:28:40,0,6,1,397,ушедшие,2024-07-23 14:32:55,0,0,45
45198,2025-04-29 11:51:04,1,4,0,0,лояльные,2023-09-10 20:42:47,1,1,29
4192,2025-04-29 12:04:27,1,7,1,252,неактивные,2023-10-11 18:00:44,1,1,30
7408,2025-04-29 12:05:47,1,4,0,0,новые,2024-01-27 17:38:49,0,1,30
94006,2025-04-29 12:07:00,0,1,1,289,лояльные,2023-07-25 00:19:58,1,0,34
30032,2025-04-29 12:12:12,0,4,0,0,лояльные,2023-11-22 17:10:46,0,1,29
94194,2025-04-29 12:12:36,0,4,0,0,неактивные,2023-10-02 16:42:25,0,1,27
43710,2025-04-29 12:19:07,1,4,0,0,лояльные,2024-07-07 12:52:39,0,0,29
67089,2025-04-29 12:22:04,1,13,0,0,лояльные,2024-02-01 05:33:25,0,0,32
28,2025-04-29 12:34:08,1,8,0,0,почти потерянные,2023-09-23 07:56:30,1,0,25
91854,2025-04-29 12:54:21,0,6,0,0,новые,2025-04-22 12:07:19,0,1,31
13311,2025-04-29 12:58:43,0,6,0,0,неактивные,2023-06-12 01:44:59,0,0,37
43710,2025-04-29 13:03:33,0,5,1,532,лояльные,2024-07-07 12:52:39,0,0,29
13953,2025-04-29 13:07:07,0,5,0,0,лояльные,2024-05-05 00:34:42,0,0,23
88104,2025-04-29 13:09:35,0,4,0,0,неактивные,2023-06-09 09:16:42,1,1,37
8281,2025-04-29 13:18:32,0,5,0,0,ушедшие,2024-11-28 13:03:59,1,1,32
22231,2025-04-29 13:20:41,0,5,0,0,лояльные,2023-07-28 20:50:50,0,0,40
63259,2025-04-29 13:20:47,0,5,1,241,,2025-04-29 13:20:47,1,0,27
59261,2025-04-29 13:33:08,0,5,0,0,лояльные,2024-07-31 21:33:15,1,0,25
81614,2025-04-29 13:38:01,1,6,0,0,новые,2025-04-13 21:59:33,1,0,30
46541,2025-04-29 13:38:37,0,3,1,296,лояльные,2023-06-21 15:33:17,1,1,30
31137,2025-04-29 14:08:17,0,10,1,158,лояльные,2024-02-06 14:12:42,0,0,25
33984,2025-04-29 14:16:43,0,5,0,0,новые,2025-04-19 00:00:02,0,0,31
68395,2025-04-29 14:22:20,0,10,0,0,почти потерянные,2023-06-02 16:56:19,0,0,31
58380,2025-04-29 14:41:01,0,5,0,0,неактивные,2024-03-03 08:53:18,1,0,22
523,2025-04-29 14:53:13,1,7,1,280,неактивные,2023-12-01 21:43:07,0,0,30
84918,2025-04-29 15:06:43,0,9,0,0,лояльные,2024-08-15 21:18:48,1,0,26
24794,2025-04-29 15:07:12,0,7,0,0,лояльные,2025-02-12 01:40:57,1,0,25
71779,2025-04-29 15:08:14,0,6,0,0,лояльные,2023-10-01 21:21:31,0,1,35
71243,2025-04-29 15:12:18,0,9,1,424,почти потерянные,2023-07-29 20:38:48,1,1,32
94797,2025-04-29 15:14:14,0,7,0,0,лояльные,2023-10-15 08:41:58,1,0,32
81027,2025-04-29 15:17:10,1,5,0,0,лояльные,2024-12-11 18:36:19,1,1,21
88905,2025-04-29 15:20:04,0,7,0,0,лояльные,2024-01-08 21:05:48,1,0,26
17790,2025-04-29 15:28:19,1,8,1,286,почти потерянные,2024-06-24 20:46:08,1,1,30
63344,2025-04-29 15:29:06,0,7,1,538,лояльные,2024-07-09 12:28:54,0,0,37
32845,2025-04-29 15:41:57,0,3,1,320,лояльные,2025-01-13 00:25:52,1,0,27
39630,2025-04-29 15:47:36,0,10,0,0,неактивные,2025-04-13 18:04:46,1,0,25
37693,2025-04-29 15:50:45,0,7,0,0,почти потерянные,2023-08-13 09:34:01,0,0,34
41922,2025-04-29 15:52:57,0,4,1,146,лояльные,2024-06-01 20:08:23,1,1,28
32474,2025-04-29 15:52:58,0,7,0,0,лояльные,2023-10-05 11:23:06,1,1,25
62021,2025-04-29 15:55:26,1,6,1,297,лояльные,2024-10-17 04:30:47,1,0,30
96950,2025-04-29 16:05:52,0,12,0,0,неактивные,2024-04-03 16:19:34,0,1,31
58104,2025-04-29 16:07:45,0,7,0,0,лояльные,2023-06-27 16:33:03,1,0,34
