user_id,session_start_dttm,registered_dttm,satisfaction_test_bucket,satisfaction_metric,device,purchase_amount_rub
23490,2024-04-16 19:09:50,2024-03-29 09:29:01,,,desktop,420
75437,2024-04-16 19:14:40,2023-07-14 17:53:11,,,desktop,0
79126,2024-04-16 19:17:46,2024-03-01 05:28:08,,,android,448
67858,2024-04-16 19:18:11,2023-06-08 04:01:10,,,desktop,0
59323,2024-04-16 19:24:36,2023-08-22 03:42:26,,,android,0
92380,2024-04-16 19:28:12,2023-11-20 11:53:41,,,desktop,466
74846,2024-04-16 19:30:11,2023-08-27 23:06:09,,,ios,467
08509,2024-04-16 19:31:12,2024-02-19 11:59:27,,,android,461
21814,2024-04-16 19:48:36,2023-06-03 09:56:41,,,desktop,0
13076,2024-04-16 19:58:00,2024-03-24 20:18:01,,,desktop,0
23840,2024-04-16 20:05:59,2023-09-23 10:42:03,,,desktop,0
35959,2024-04-16 20:13:01,2024-04-16 20:13:01,,,ios,543
39445,2024-04-16 20:15:57,2024-03-16 12:43:24,,,android,0
41411,2024-04-16 20:28:07,2024-02-25 19:05:05,,,desktop,568
51043,2024-04-16 20:49:30,2023-08-27 17:20:39,,,ios,0
09258,2024-04-16 20:55:35,2024-03-30 17:45:00,,,desktop,603
74453,2024-04-16 20:59:35,2023-06-27 21:56:39,,,desktop,0
17701,2024-04-16 21:23:06,2024-04-16 21:23:06,,,desktop,540
53824,2024-04-16 21:26:01,2023-11-03 15:11:19,,,desktop,0
54660,2024-04-16 21:39:50,2024-04-06 00:39:29,,,desktop,0
67468,2024-04-16 21:44:06,2023-11-12 03:31:09,,,ios,568
48121,2024-04-16 21:45:50,2023-11-02 20:20:59,,,ios,634
66614,2024-04-16 21:47:08,2023-06-11 03:33:54,,,desktop,0
95029,2024-04-16 21:54:54,2024-04-16 21:54:54,,,desktop,0
34558,2024-04-16 22:10:16,2023-09-01 03:09:09,,,android,562
43056,2024-04-16 22:23:48,2023-11-01 08:17:47,,,ios,0
88478,2024-04-16 22:23:52,2024-03-19 13:16:36,,,ios,604
52985,2024-04-16 22:26:37,2023-08-17 20:12:06,,,android,0
32706,2024-04-16 22:27:40,2023-10-09 22:08:57,,,desktop,0
08485,2024-04-16 22:30:10,2023-11-15 20:29:00,,,desktop,546
74647,2024-04-16 22:34:54,2024-03-10 01:36:52,,,android,0
20961,2024-04-16 22:56:13,2024-03-05 13:46:26,,,desktop,0
35022,2024-04-16 22:57:45,2024-04-16 22:57:45,,,android,365
35022,2024-04-16 22:59:06,2024-04-16 22:57:45,,,desktop,0
09619,2024-04-16 23:00:38,2023-08-15 03:28:52,,,desktop,597
19837,2024-04-16 23:01:26,2024-03-04 20:27:52,,,android,452
85824,2024-04-16 23:09:19,2023-08-27 09:37:19,,,desktop,0
30283,2024-04-16 23:12:15,2023-10-30 16:59:47,,,desktop,458
02382,2024-04-16 23:13:22,2024-03-03 11:55:54,,,desktop,0
14840,2024-04-16 23:14:25,2023-10-09 19:42:01,,,ios,475
35321,2024-04-16 23:18:42,2023-12-30 19:18:19,,,android,0
35315,2024-04-16 23:20:58,2023-12-08 18:03:47,,,desktop,609
48159,2024-04-16 23:22:20,2023-08-20 05:04:26,,,desktop,0
20772,2024-04-16 23:24:06,2023-07-07 14:16:49,,,desktop,0
49403,2024-04-16 23:28:38,2024-03-21 09:03:34,,,desktop,603
93760,2024-04-16 23:28:42,2023-08-02 18:36:40,,,desktop,568
95515,2024-04-16 23:38:25,2023-08-10 05:57:50,,,android,0
88989,2024-04-16 23:49:30,2023-09-01 17:42:48,,,desktop,529
74957,2024-04-16 23:56:39,2023-10-20 00:32:05,,,ios,629
57673,2024-04-17 00:03:01,2023-12-30 22:52:11,,,android,468
04217,2024-04-17 00:17:39,2023-06-02 17:38:18,,,desktop,0
32164,2024-04-17 00:19:35,2023-06-22 04:42:56,,,android,446
66230,2024-04-17 00:42:24,2024-04-06 22:03:23,,,desktop,402
25224,2024-04-17 00:51:19,2024-03-04 20:45:52,,,android,0
88874,2024-04-17 01:18:51,2023-08-21 02:11:56,,,desktop,433
04720,2024-04-17 01:34:28,2024-03-27 15:23:56,,,desktop,0
28218,2024-04-17 01:42:14,2023-07-16 02:17:52,,,ios,526
79126,2024-04-17 02:36:31,2024-03-01 05:28:08,,,desktop,0
43106,2024-04-17 02:48:54,2023-08-14 01:05:30,,,desktop,527
16470,2024-04-17 02:55:56,2023-07-12 11:13:33,,,ios,0
53835,2024-04-17 02:56:31,2023-06-18 18:26:33,,,desktop,0
81648,2024-04-17 03:09:02,2023-08-27 00:38:54,,,desktop,0
61729,2024-04-17 03:09:55,2024-04-07 17:39:45,,,android,816
00699,2024-04-17 03:11:43,2024-02-07 10:37:11,,,android,0
12557,2024-04-17 03:25:07,2024-04-02 15:45:48,,,ios,576
67468,2024-04-17 03:25:13,2023-11-12 03:31:09,,,ios,0
53519,2024-04-17 04:07:43,2023-07-11 14:37:02,,,ios,0
24058,2024-04-17 04:15:35,2023-09-20 09:56:58,,,android,451
73134,2024-04-17 05:02:58,2023-10-20 15:28:59,,,desktop,0
49110,2024-04-17 05:11:25,2024-04-05 16:24:03,,,ios,486
00738,2024-04-17 05:11:53,2023-08-15 23:51:54,,,desktop,0
39804,2024-04-17 05:17:03,2023-09-14 08:51:24,,,desktop,0
73752,2024-04-17 05:37:47,2023-07-15 16:38:02,,,ios,0
31812,2024-04-17 05:43:04,2024-02-28 21:49:14,,,android,580
65270,2024-04-17 05:53:57,2024-02-14 02:00:51,,,desktop,413
59323,2024-04-17 06:28:52,2023-08-22 03:42:26,,,android,646
72448,2024-04-17 06:35:49,2024-01-01 07:42:40,,,ios,0
30283,2024-04-17 06:41:18,2023-10-30 16:59:47,,,desktop,483
23205,2024-04-17 07:08:38,2024-03-08 09:17:32,,,desktop,344
11850,2024-04-17 07:14:13,2023-09-06 02:54:37,,,ios,0
97329,2024-04-17 07:17:37,2023-07-04 09:39:28,,,ios,0
11404,2024-04-17 07:17:42,2023-07-23 16:42:16,,,desktop,0
48402,2024-04-17 07:23:25,2023-09-05 07:01:49,,,desktop,0
42589,2024-04-17 07:32:12,2023-07-25 08:08:40,,,desktop,708
98123,2024-04-17 07:38:24,2024-04-16 12:24:27,,,desktop,643
11526,2024-04-17 07:39:07,2023-06-19 14:10:24,,,android,0
76182,2024-04-17 08:04:09,2023-11-30 09:42:28,,,desktop,547
26272,2024-04-17 08:25:53,2024-01-25 18:02:02,,,ios,0
35241,2024-04-17 08:37:07,2023-08-17 01:36:36,,,android,0
23840,2024-04-17 08:48:01,2023-09-23 10:42:03,,,ios,0
12262,2024-04-17 08:49:19,2023-07-08 19:57:41,,,ios,0
31494,2024-04-17 08:53:00,2023-07-09 10:52:38,,,android,0
08509,2024-04-17 09:02:24,2024-02-19 11:59:27,,,android,328
14056,2024-04-17 09:23:32,2023-12-31 21:39:28,,,android,363
26455,2024-04-17 09:33:53,2023-08-22 03:28:04,,,desktop,0
97219,2024-04-17 09:42:52,2024-02-14 07:03:10,,,desktop,0
34497,2024-04-17 09:48:03,2023-08-08 01:45:48,,,desktop,0
14460,2024-04-17 09:48:09,2023-09-07 10:47:43,,,desktop,0
25953,2024-04-17 09:54:22,2024-03-28 14:12:47,,,android,0
57271,2024-04-17 10:01:59,2024-04-12 09:20:56,,,android,407
03567,2024-04-17 10:05:48,2023-07-08 02:07:11,,,desktop,0
23771,2024-04-17 10:18:18,2023-11-04 21:57:39,,,desktop,360
87765,2024-04-17 10:30:46,2023-07-27 18:08:13,,,desktop,0
30126,2024-04-17 10:48:12,2023-10-19 18:11:03,,,desktop,0
70576,2024-04-17 11:14:41,2023-06-22 13:16:17,,,ios,0
87587,2024-04-17 11:16:51,2024-04-10 03:07:18,,,desktop,0
25392,2024-04-17 11:33:10,2023-07-12 05:23:45,,,desktop,586
98123,2024-04-17 11:34:04,2024-04-16 12:24:27,,,desktop,0
81371,2024-04-17 11:38:24,2023-09-11 04:53:42,,,ios,534
36588,2024-04-17 11:40:41,2024-04-04 16:30:07,,,ios,0
66003,2024-04-17 11:42:37,2024-04-17 11:42:37,,,desktop,343
08509,2024-04-17 11:52:15,2024-02-19 11:59:27,,,ios,515
14355,2024-04-17 11:55:29,2024-04-11 20:56:56,,,ios,0
78283,2024-04-17 11:58:36,2024-03-26 20:57:05,,,android,0
96968,2024-04-17 12:01:44,2023-10-07 18:41:20,,,android,0
57673,2024-04-17 12:16:12,2023-12-30 22:52:11,,,android,0
81500,2024-04-17 12:21:58,2024-03-31 13:21:13,,,desktop,0
60275,2024-04-17 12:22:06,2023-12-01 21:22:49,,,desktop,0
04940,2024-04-17 12:30:12,2023-10-15 12:41:58,,,desktop,437
12970,2024-04-17 12:33:14,2024-02-17 09:16:38,,,android,0
35241,2024-04-17 12:38:24,2023-08-17 01:36:36,,,ios,0
13120,2024-04-17 12:40:20,2023-09-23 12:17:46,,,desktop,428
08335,2024-04-17 12:53:19,2023-11-18 20:06:41,,,android,0
37499,2024-04-17 12:57:14,2024-03-26 18:30:39,,,android,0
15664,2024-04-17 13:09:34,2023-09-08 17:04:31,,,desktop,0
76191,2024-04-17 13:13:31,2023-12-29 18:13:46,,,ios,453
81208,2024-04-17 13:20:13,2024-04-11 11:57:40,,,desktop,453
93062,2024-04-17 13:21:13,2023-12-15 12:45:24,,,android,411
00699,2024-04-17 13:31:18,2024-02-07 10:37:11,,,android,0
54660,2024-04-17 13:36:11,2024-04-06 00:39:29,,,android,532
57256,2024-04-17 13:42:01,2024-04-17 13:42:01,,,ios,0
73548,2024-04-17 14:03:41,2024-04-07 17:09:23,,,desktop,542
11430,2024-04-17 14:07:03,2023-09-14 14:21:56,,,desktop,461
81150,2024-04-17 14:10:41,2024-02-07 08:19:37,,,ios,0
67858,2024-04-17 14:19:10,2023-06-08 04:01:10,,,ios,562
03504,2024-04-17 14:21:49,2023-10-08 09:16:25,,,desktop,471
56592,2024-04-17 14:24:48,2024-04-10 18:17:49,,,desktop,0
81150,2024-04-17 14:27:15,2024-02-07 08:19:37,,,ios,437
88478,2024-04-17 14:33:18,2024-03-19 13:16:36,,,android,0
28145,2024-04-17 14:46:55,2023-07-21 10:55:02,,,android,511
39181,2024-04-17 14:49:55,2023-07-30 14:13:19,,,android,0
72099,2024-04-17 14:52:17,2023-06-28 18:06:20,,,android,605
23345,2024-04-17 14:53:34,2023-09-17 16:59:08,,,ios,0
55415,2024-04-17 14:56:50,2023-10-28 04:56:15,,,desktop,0
29689,2024-04-17 15:19:23,2023-08-06 23:28:18,,,desktop,0
03567,2024-04-17 15:37:16,2023-07-08 02:07:11,,,android,0
78011,2024-04-17 15:47:53,2023-06-07 16:50:17,,,desktop,355
00477,2024-04-17 16:07:56,2023-07-18 14:38:35,,,desktop,0
57752,2024-04-17 16:30:34,2024-04-08 13:47:51,,,android,0
06692,2024-04-17 16:48:42,2024-04-16 11:09:02,,,desktop,485
34932,2024-04-17 17:00:08,2023-11-08 22:16:31,,,desktop,427
10779,2024-04-17 17:02:11,2024-04-14 03:45:27,,,android,0
41618,2024-04-17 17:22:57,2024-04-17 17:22:57,,,desktop,0
59052,2024-04-17 17:25:51,2023-11-09 20:37:33,,,android,0
89875,2024-04-17 17:33:35,2024-04-09 12:38:26,,,desktop,0
31283,2024-04-17 17:38:27,2023-06-08 00:52:37,,,desktop,0
53722,2024-04-17 17:43:43,2024-03-14 05:31:27,,,desktop,0
84633,2024-04-17 17:52:53,2024-01-29 10:55:35,,,desktop,0
39182,2024-04-17 18:02:13,2024-03-09 01:15:07,,,android,0
04200,2024-04-17 18:03:49,2024-03-04 22:05:33,,,android,0
18898,2024-04-17 18:05:18,2023-12-27 16:27:16,,,desktop,506
39181,2024-04-17 18:06:21,2023-07-30 14:13:19,,,desktop,0
26534,2024-04-17 18:15:26,2023-11-21 06:56:04,,,desktop,534
10704,2024-04-17 18:15:55,2024-02-06 09:39:46,,,desktop,0
71860,2024-04-17 18:25:18,2024-04-11 00:15:45,,,desktop,526
87782,2024-04-17 18:32:12,2024-04-04 18:24:45,,,ios,635
70785,2024-04-17 18:34:13,2024-04-17 18:34:13,,,android,0
81426,2024-04-17 18:39:30,2023-08-13 11:09:44,,,desktop,0
16470,2024-04-17 18:41:26,2023-07-12 11:13:33,,,android,513
25894,2024-04-17 18:42:22,2024-04-06 14:15:06,,,desktop,516
09258,2024-04-17 18:42:32,2024-03-30 17:45:00,,,desktop,681
07572,2024-04-17 18:43:26,2023-06-10 20:53:55,,,desktop,0
99345,2024-04-17 18:54:14,2023-09-20 08:11:48,,,ios,0
81110,2024-04-17 19:02:34,2024-03-06 23:07:39,,,android,0
18898,2024-04-17 19:17:32,2023-12-27 16:27:16,,,ios,0
33604,2024-04-17 19:19:31,2023-11-04 18:58:26,,,android,393
28277,2024-04-17 19:40:29,2024-02-13 20:07:15,,,desktop,0
54519,2024-04-17 19:43:25,2023-08-14 01:59:42,,,desktop,0
23040,2024-04-17 19:48:58,2024-04-05 09:41:12,,,desktop,0
59618,2024-04-17 19:49:24,2024-04-15 15:09:58,,,desktop,0
49267,2024-04-17 20:11:47,2023-06-12 11:52:49,,,android,518
13037,2024-04-17 20:16:22,2023-06-07 14:50:54,,,desktop,0
03567,2024-04-17 20:16:42,2023-07-08 02:07:11,,,ios,0
28822,2024-04-17 20:17:45,2023-11-26 18:48:58,,,desktop,471
56376,2024-04-17 20:24:32,2023-06-25 17:58:35,,,android,0
87938,2024-04-17 20:26:03,2023-07-16 19:02:51,,,desktop,0
28930,2024-04-17 20:31:45,2023-09-26 19:38:07,,,desktop,0
74445,2024-04-17 20:47:39,2024-04-17 20:47:39,,,android,0
87938,2024-04-17 21:00:05,2023-07-16 19:02:51,,,ios,0
76233,2024-04-17 21:00:10,2024-02-05 12:54:33,,,desktop,0
08299,2024-04-17 21:02:26,2024-04-17 21:02:26,,,android,368
78033,2024-04-17 21:07:20,2023-09-08 21:39:09,,,desktop,0
19837,2024-04-17 21:10:05,2024-03-04 20:27:52,,,desktop,575
11404,2024-04-17 21:12:48,2023-07-23 16:42:16,,,android,456
89578,2024-04-17 21:17:13,2023-08-30 23:30:07,,,ios,572
95617,2024-04-17 21:23:13,2023-12-04 15:32:22,,,desktop,455
12820,2024-04-17 21:33:12,2024-02-06 18:52:54,,,android,0
57576,2024-04-17 21:36:48,2023-07-11 13:20:46,,,ios,649
98739,2024-04-17 21:56:41,2023-06-22 23:07:18,,,desktop,515
54146,2024-04-17 22:01:11,2024-04-17 22:01:11,,,desktop,0
10752,2024-04-17 22:13:44,2024-04-08 22:09:37,,,android,531
42294,2024-04-17 22:53:10,2024-04-17 22:53:10,,,android,0
34119,2024-04-17 22:55:15,2024-04-17 22:55:15,,,desktop,0
33334,2024-04-17 23:01:49,2024-04-01 18:38:46,,,desktop,506
76831,2024-04-17 23:12:25,2023-11-27 19:20:35,,,ios,0
35456,2024-04-17 23:42:28,2023-07-30 08:11:57,,,desktop,0
25798,2024-04-17 23:43:48,2023-12-11 18:31:01,,,desktop,687
19941,2024-04-17 23:54:37,2023-09-23 06:33:20,,,ios,0
10395,2024-04-17 23:55:42,2024-02-13 10:38:08,,,desktop,0
73766,2024-04-18 00:14:01,2023-10-09 08:39:56,,,android,507
53359,2024-04-18 00:16:02,2023-08-31 15:43:03,,,desktop,0
53948,2024-04-18 00:18:26,2023-12-23 22:29:49,,,ios,0
27261,2024-04-18 00:37:24,2023-10-19 22:42:59,,,ios,0
87373,2024-04-18 00:40:10,2024-02-02 12:42:36,,,android,576
69519,2024-04-18 01:25:31,2024-03-13 17:35:07,,,desktop,0
80196,2024-04-18 01:34:01,2024-02-13 23:37:39,,,desktop,374
42237,2024-04-18 01:34:09,2023-09-17 17:36:45,,,android,556
81500,2024-04-18 01:39:56,2024-03-31 13:21:13,,,desktop,0
24517,2024-04-18 01:40:32,2023-11-13 11:52:01,,,ios,0
59355,2024-04-18 02:11:06,2024-02-24 10:45:53,,,desktop,0
03809,2024-04-18 02:14:32,2023-08-07 05:48:16,,,desktop,567
04428,2024-04-18 02:40:15,2024-04-07 13:09:00,,,ios,559
15426,2024-04-18 02:56:32,2024-04-10 23:04:25,,,android,470
81150,2024-04-18 03:14:51,2024-02-07 08:19:37,,,desktop,0
14355,2024-04-18 03:30:16,2024-04-11 20:56:56,,,android,408
11739,2024-04-18 03:33:30,2023-09-07 21:24:16,,,desktop,454
78033,2024-04-18 03:41:00,2023-09-08 21:39:09,,,android,0
98098,2024-04-18 03:55:05,2024-04-18 03:55:05,,,ios,0
87463,2024-04-18 04:09:07,2023-12-26 13:39:22,,,android,0
72593,2024-04-18 04:12:15,2024-02-25 10:12:26,,,ios,0
56896,2024-04-18 04:14:50,2023-12-28 14:28:43,,,android,0
91414,2024-04-18 04:35:42,2023-10-09 15:07:29,,,ios,566
35321,2024-04-18 05:16:39,2023-12-30 19:18:19,,,desktop,0
04715,2024-04-18 05:25:54,2024-03-30 16:50:56,,,android,765
95515,2024-04-18 05:33:43,2023-08-10 05:57:50,,,ios,514
25687,2024-04-18 05:55:12,2024-03-05 12:21:08,,,android,591
88715,2024-04-18 06:01:22,2023-06-11 08:19:46,,,desktop,511
00003,2024-04-18 06:26:10,2024-03-26 22:51:02,,,desktop,620
19201,2024-04-18 07:07:28,2023-11-17 13:35:30,,,android,0
90577,2024-04-18 07:10:12,2024-04-18 07:10:12,,,android,389
95617,2024-04-18 07:10:33,2023-12-04 15:32:22,,,desktop,429
54013,2024-04-18 07:18:07,2023-11-10 18:55:50,,,android,0
95548,2024-04-18 07:44:17,2023-06-11 23:21:01,,,desktop,0
96327,2024-04-18 07:49:05,2023-10-20 18:49:30,,,ios,848
89881,2024-04-18 08:11:32,2024-04-01 23:47:42,,,desktop,0
85886,2024-04-18 08:25:08,2024-03-23 01:17:27,,,desktop,0
62332,2024-04-18 08:33:52,2024-04-07 20:17:03,,,desktop,380
57871,2024-04-18 08:49:20,2023-12-06 12:16:11,,,android,0
25194,2024-04-18 08:52:13,2023-12-30 06:17:10,,,android,761
79886,2024-04-18 08:56:36,2023-08-07 20:15:54,,,android,419
46210,2024-04-18 09:17:15,2023-06-15 21:23:41,,,desktop,0
29937,2024-04-18 09:21:13,2023-10-25 21:59:29,,,desktop,577
96703,2024-04-18 09:29:24,2024-03-13 17:41:59,,,desktop,501
18994,2024-04-18 09:42:36,2023-12-04 12:52:52,,,ios,810
32491,2024-04-18 09:47:38,2024-03-30 13:05:35,,,android,467
98845,2024-04-18 09:57:17,2023-06-04 23:45:12,,,ios,0
46880,2024-04-18 10:00:28,2024-01-19 04:30:45,,,desktop,522
06626,2024-04-18 10:08:54,2023-09-01 22:22:59,,,desktop,396
25224,2024-04-18 10:20:06,2024-03-04 20:45:52,,,ios,0
37247,2024-04-18 10:25:04,2023-12-01 13:55:58,,,ios,470
60742,2024-04-18 10:47:21,2023-09-10 21:27:41,,,ios,0
35542,2024-04-18 10:52:08,2024-04-07 23:07:56,,,android,482
75353,2024-04-18 10:54:04,2023-06-27 14:40:40,,,android,378
77040,2024-04-18 10:56:11,2024-03-23 20:19:18,,,android,440
02382,2024-04-18 11:09:04,2024-03-03 11:55:54,,,android,0
07572,2024-04-18 11:11:49,2023-06-10 20:53:55,,,desktop,0
57576,2024-04-18 11:13:12,2023-07-11 13:20:46,,,desktop,0
42271,2024-04-18 11:39:08,2024-04-08 02:10:28,,,desktop,0
35178,2024-04-18 11:50:54,2023-11-30 13:05:38,,,desktop,0
42999,2024-04-18 11:58:08,2023-06-17 19:27:35,,,android,0
56338,2024-04-18 11:59:52,2024-04-18 11:59:52,,,ios,551
03301,2024-04-18 12:01:59,2024-03-09 10:11:18,,,ios,732
51654,2024-04-18 12:02:34,2024-01-17 20:58:55,,,ios,0
32594,2024-04-18 12:20:37,2023-12-05 00:34:30,,,ios,0
54871,2024-04-18 12:21:55,2023-06-24 17:27:39,,,android,0
41530,2024-04-18 12:30:11,2023-12-17 05:31:23,,,desktop,0
35321,2024-04-18 12:33:19,2023-12-30 19:18:19,,,android,519
87373,2024-04-18 12:35:14,2024-02-02 12:42:36,,,ios,0
29452,2024-04-18 12:45:31,2023-11-01 04:34:47,,,ios,0
52731,2024-04-18 12:48:35,2023-06-20 00:54:33,,,desktop,645
06025,2024-04-18 12:54:11,2023-12-04 10:17:35,,,desktop,400
35456,2024-04-18 13:14:09,2023-07-30 08:11:57,,,desktop,0
95129,2024-04-18 13:17:56,2023-10-22 01:09:20,,,desktop,0
93062,2024-04-18 13:18:58,2023-12-15 12:45:24,,,desktop,526
79892,2024-04-18 13:32:39,2023-06-27 09:53:59,,,android,483
09474,2024-04-18 13:38:12,2023-12-25 16:51:21,,,desktop,0
78033,2024-04-18 13:43:57,2023-09-08 21:39:09,,,android,386
23040,2024-04-18 13:54:30,2024-04-05 09:41:12,,,desktop,0
08299,2024-04-18 13:56:12,2024-04-17 21:02:26,,,android,0
98882,2024-04-18 13:58:38,2023-06-04 19:22:19,,,android,469
82131,2024-04-18 14:07:34,2024-03-05 16:50:38,,,android,451
25224,2024-04-18 14:18:10,2024-03-04 20:45:52,,,ios,557
99456,2024-04-18 14:30:59,2023-08-20 14:49:17,,,desktop,343
94257,2024-04-18 14:35:40,2023-09-10 01:39:27,,,ios,0
30906,2024-04-18 14:35:53,2024-02-06 09:10:53,,,ios,680
06106,2024-04-18 14:39:00,2023-07-17 17:16:43,,,android,612
63765,2024-04-18 14:41:29,2023-11-02 20:40:20,,,desktop,295
34932,2024-04-18 14:47:40,2023-11-08 22:16:31,,,desktop,0
51138,2024-04-18 14:48:39,2024-03-15 15:00:04,,,desktop,0
24217,2024-04-18 15:03:12,2023-07-29 22:40:18,,,android,377
36759,2024-04-18 15:13:59,2023-12-17 16:55:47,,,ios,0
70053,2024-04-18 15:29:53,2023-06-15 09:03:49,,,desktop,0
14460,2024-04-18 15:47:49,2023-09-07 10:47:43,,,ios,0
53519,2024-04-18 15:54:57,2023-07-11 14:37:02,,,desktop,692
39804,2024-04-18 15:58:33,2023-09-14 08:51:24,,,ios,0
79830,2024-04-18 16:01:42,2024-03-08 18:17:24,,,desktop,0
58582,2024-04-18 16:03:33,2023-10-05 08:09:30,,,android,491
32491,2024-04-18 16:07:48,2024-03-30 13:05:35,,,desktop,529
14769,2024-04-18 16:08:01,2023-08-10 15:53:29,,,ios,0
30882,2024-04-18 16:14:34,2023-12-07 01:22:29,,,android,0
99274,2024-04-18 16:18:06,2023-07-15 06:55:20,,,ios,0
60925,2024-04-18 16:28:59,2024-03-27 17:47:59,,,ios,0
07099,2024-04-18 16:32:02,2023-12-03 23:58:14,,,ios,0
54284,2024-04-18 16:32:40,2023-07-06 14:47:29,,,desktop,0
88989,2024-04-18 16:37:49,2023-09-01 17:42:48,,,desktop,412
94890,2024-04-18 16:39:44,2023-08-07 08:18:35,,,ios,0
91076,2024-04-18 16:43:38,2023-09-27 08:13:10,,,desktop,458
35321,2024-04-18 16:55:05,2023-12-30 19:18:19,,,android,377
32290,2024-04-18 17:00:30,2023-08-01 02:50:05,,,android,638
32124,2024-04-18 17:06:43,2023-08-19 08:38:24,,,ios,0
75463,2024-04-18 17:17:54,2023-12-14 10:20:11,,,android,0
56585,2024-04-18 17:21:27,2023-10-17 12:12:41,,,desktop,479
89744,2024-04-18 17:37:11,2023-11-05 08:04:52,,,android,0
11430,2024-04-18 17:43:49,2023-09-14 14:21:56,,,desktop,522
30620,2024-04-18 17:46:23,2023-09-03 09:28:29,,,desktop,0
83319,2024-04-18 17:54:09,2023-10-22 19:20:43,,,ios,0
09588,2024-04-18 17:58:44,2023-08-17 21:47:52,,,android,0
23100,2024-04-18 18:05:25,2024-04-15 15:23:22,,,android,0
23643,2024-04-18 18:05:39,2024-02-06 12:02:08,,,android,0
06891,2024-04-18 18:16:09,2024-04-18 18:16:09,,,desktop,0
22280,2024-04-18 18:28:34,2024-04-16 17:56:09,,,desktop,0
49267,2024-04-18 18:51:49,2023-06-12 11:52:49,,,desktop,0
29392,2024-04-18 19:14:34,2023-11-18 19:03:06,,,desktop,0
12262,2024-04-18 19:22:20,2023-07-08 19:57:41,,,desktop,522
16011,2024-04-18 19:29:09,2023-09-03 05:55:45,,,ios,700
84532,2024-04-18 19:29:33,2023-07-20 08:53:02,,,desktop,0
29452,2024-04-18 19:30:07,2023-11-01 04:34:47,,,ios,753
62996,2024-04-18 19:34:38,2024-02-20 12:38:43,,,android,0
09619,2024-04-18 19:37:01,2023-08-15 03:28:52,,,desktop,464
39290,2024-04-18 19:38:19,2023-06-23 16:34:32,,,android,534
73668,2024-04-18 19:38:31,2023-11-05 17:45:50,,,android,0
54068,2024-04-18 19:54:02,2024-04-18 19:54:02,,,ios,674
18938,2024-04-18 19:55:01,2024-01-10 23:06:23,,,desktop,438
26534,2024-04-18 20:10:04,2023-11-21 06:56:04,,,desktop,0
80847,2024-04-18 20:19:07,2024-02-17 14:07:46,,,desktop,0
88715,2024-04-18 20:26:38,2023-06-11 08:19:46,,,android,529
99077,2024-04-18 20:35:43,2023-09-30 18:59:15,,,desktop,0
43787,2024-04-18 20:37:39,2024-04-02 02:37:19,,,android,0
08485,2024-04-18 20:47:11,2023-11-15 20:29:00,,,android,0
61816,2024-04-18 20:50:12,2023-07-12 05:39:27,,,desktop,472
87527,2024-04-18 20:57:22,2023-06-16 20:02:52,,,desktop,0
86668,2024-04-18 21:02:16,2024-03-10 18:43:24,,,android,0
11679,2024-04-18 21:15:17,2023-08-22 16:17:06,,,desktop,524
62631,2024-04-18 21:24:25,2023-12-14 12:11:20,,,android,0
77514,2024-04-18 21:28:36,2023-11-16 22:58:57,,,desktop,468
07112,2024-04-18 21:31:33,2024-04-18 21:31:33,,,android,0
66863,2024-04-18 21:47:48,2023-08-02 21:20:09,,,android,603
52694,2024-04-18 21:48:07,2023-08-23 16:20:36,,,android,491
28145,2024-04-18 21:52:52,2023-07-21 10:55:02,,,ios,0
41769,2024-04-18 22:00:40,2023-07-27 14:29:22,,,desktop,462
56834,2024-04-18 22:03:13,2023-11-24 22:05:34,,,desktop,0
47125,2024-04-18 22:14:29,2023-10-16 04:09:51,,,android,0
92917,2024-04-18 22:15:24,2024-03-31 16:06:58,,,android,560
25894,2024-04-18 22:15:50,2024-04-06 14:15:06,,,desktop,0
33604,2024-04-18 22:19:44,2023-11-04 18:58:26,,,desktop,392
76031,2024-04-18 22:28:06,2024-01-18 19:33:44,,,desktop,0
57271,2024-04-18 22:37:01,2024-04-12 09:20:56,,,desktop,361
98992,2024-04-18 22:43:06,2023-06-24 22:59:30,,,desktop,0
42476,2024-04-18 22:43:21,2023-06-12 10:30:19,,,desktop,522
71957,2024-04-18 22:47:57,2023-08-01 01:12:48,,,desktop,352
98882,2024-04-18 22:52:17,2023-06-04 19:22:19,,,desktop,357
58033,2024-04-18 23:05:21,2023-10-07 14:10:38,,,desktop,528
92847,2024-04-18 23:09:04,2023-10-28 08:14:41,,,android,668
41802,2024-04-18 23:10:20,2024-04-18 23:10:20,,,desktop,0
81605,2024-04-18 23:11:33,2023-12-23 20:35:36,,,android,0
21814,2024-04-18 23:13:49,2023-06-03 09:56:41,,,desktop,0
78912,2024-04-18 23:23:55,2024-02-23 13:45:30,,,desktop,592
46880,2024-04-18 23:31:00,2024-01-19 04:30:45,,,ios,0
59618,2024-04-18 23:31:35,2024-04-15 15:09:58,,,desktop,467
81426,2024-04-18 23:39:30,2023-08-13 11:09:44,,,desktop,523
38628,2024-04-18 23:55:47,2024-02-09 05:04:59,,,desktop,0
34202,2024-04-19 00:07:32,2023-07-13 12:41:27,,,desktop,0
14148,2024-04-19 00:55:10,2023-11-26 02:51:06,,,android,0
06122,2024-04-19 01:01:46,2023-08-23 20:51:16,,,desktop,511
15700,2024-04-19 01:03:43,2024-04-19 01:03:43,,,android,433
